,UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Candidate
991,Carolina Corcho,@CarolinaCorcho,2021-03-08T06:09:06.000Z,"En su dialogo parten de prejuicios q no versa sobre ideas, sino sobre emociones, dónde el resto del país es rabioso y furibundo, y uds son serenos y sensatos. Ese veto que induce un prejuicio moral sobre el otro,  no es una actitud ni serena, ni de diálogo, ni de reconocimiento.",,7,23,Petro
992,Ricardo Silva Romero,@RSilvaRomero,2021-03-04T15:53:12.000Z,"Hasta ahora llego a este excelente, escalofriante podcast sobre la toma y la retoma del Palacio de Justicia:",6,103,257,Petro
993,Juan Montoya,@JuanMontroya,2021-03-03T18:36:08.000Z,"Las bases de los partidos políticos se siguen uniendo y fortaleciendo, para exigir a las dirigencias que abran la coalición entre alternativos.

¡Las militancias están dando una gran muestra de altura, sensatez y grandeza!

¡Muy bien 
@UnidadsinVetos
!",3,22,51,Petro
994,Edwin Palma Egea,@PalmaEdwin,2021-03-03T21:56:07.000Z,"Yo, Edwin Palma Egea, barranqueño, dirigente sindical y abogado de trabajadores me sumo al #PactoHistorico convocado por 
@petrogustavo
 e invitaré a toda nuestra organización sindical para que hagamos parte activa de esa coalición necesaria para la transformación del país.",29,158,510,Petro
995,Al Jazeera English,@AJEnglish,2021-03-04T08:18:39.000Z,"Antibodies from COVID variant detected in South Africa may offer cross-protection https://aje.io/xp6un
Brazil sees record high daily deaths for 2nd day in a row https://aje.io/z35kg

Follow our coverage for the latest updates ",8,60,143,Petro
996,Luis Fernando Velasco Chaves,@velascoluisf,2021-03-03T14:10:43.000Z,"@RoyBarreras
 anuncia que competirá en la consulta del pacto histórico con 
@petrogustavo
 , 
@AlexLopezMaya
 y otros líderes nacionales. Audaz decisión y veo en la defensa de los acuerdos de paz un elemento común que los acerca.",198,522,"2,6 mil",Petro
997,Diego Cancino - Concejal de Bogotá,@cancinodiegoa,2021-03-02T23:25:43.000Z,"Quiero contarles que he sido denunciado por la Policía, me señalan de alentar al desorden porque el domingo denuncié cómo irrumpieron una protesta, amenazaron una mamá, le pegaron a un niño y apresaron una ambientalista. Mi respuesta: denunciar la brutalidad policía no es delito.",342,2 mil,"4,5 mil",Petro
998,Lalis,@smilelalis,2021-03-02T22:58:24.000Z,"Le hice un video muy especial, sobre todo a los jóvenes. Para que dejen de creerle a Fajardo, encontré cositas de Don Berna, la oficina de Envigado, corrupción y más! #VIDEONUEVO 

LO QUE NO SABÍAS DE GOEBERTUS Y FAJARDO ",22,337,723,Petro
999,Capital,@CanalCapital,2021-03-03T03:27:41.000Z,"#DominioPúblico: esta es la segunda parte del monólogo de 
@saninpazc
, en el que habló del Estado como un padre autoritario y el papel de la madre para gestionar una nueva forma de vivir en comunidad. Sobre los muertos y sobre el Estado como asesino de sus propios hijos:",18,70,338,Petro
1000,Daniel Duque V.,@danielduquev,2022-01-16T00:36:15.000Z,"El “pueblo Liberal” de La Estrella no es otra cosa que la maquinaria de Julián Bedoya, ahijado político de Cesar Pérez, quien fue condenado por ser el determinador de la masacre de Segovia. A Petro se le olvidaron sus principios con tal de ganar votos.",60,146,487,Fajardo
1001,FerRojasParra l Centro Esperanza #111 por Bogotá,@ferrojasparra,2022-01-16T00:26:03.000Z,"Cómo hago campaña costo 0? 1. No tengo sede, ni volantes/afiches/vallas. 2. Creo en el voz a voz ciudadano. Esta mañana desde mi cocina, haciendo el desayuno a los chinos, conté más detalles. Ojalá puedan apoyarme en esta lucha! Este fue mi primer live.",,15,52,Fajardo
1002,Noticias RCN,@NoticiasRCN,2022-01-15T20:53:41.000Z,#Colombia | El alcalde presuntamente presionaba a los contratitas para que se vincularan a una fundación y aportaran dinero para financiar su campaña como presidente,108,650,1 mil,Fajardo
1003,Maria Camila Sandoval,@SandovalMCamila,2022-01-15T23:48:53.000Z,"Comienza un nuevo año y acá estamos preparadas para los retos que trae 2022. 
@Compromisarias
 #ElCambioEsEnSerio 
@sergio_fajardo",2,4,32,Fajardo
1004,Antioquia con Fajardo.,@Compromiso_Ant,2022-01-15T17:11:19.000Z," La transformación de Colombia debe ser en todos los niveles, tanto en el gobierno como en el Congreso. 

 Por eso hoy decimos que #ElCambioEsEnSerio y reafirmamos que la Esperanza empieza en el Senado.",1,4,10,Fajardo
1005,Catalina Ortiz Lalinde,@cataortizco,2022-01-15T15:34:45.000Z,#ElCambioEsEnSerio,3,18,66,Fajardo
1006,Daniel Zarta | #39 Lista Senado Centro Esperanza,@Daniel_Zarta,2022-01-15T15:44:10.000Z,"#DesconfíoDe los políticos que hablan de la importancia del #medioambiente solo en elecciones. Este tema no es una bandera política, debe ser una prioridad para el gobierno. Lideraremos esta defensa en el Congreso. ¡Contamos con ustedes! Senado  #ElCambioEsEnSerio",,,14,Fajardo
1007,Jorge Torres 110,@Jorgebta,2022-01-15T15:38:52.000Z,"Para mi es un orgullo contar con el apoyo y respaldo de 
@johnsudarsky
. Gracias a él conocí la corriente del tercera vía, promotor de la participación ciudadana, la rendición de cuentas y del cambio del sistema electoral para fortalecer el capital social. Demócrata de pura cepa.",4,6,64,Fajardo
1008,Elizabeth Cardona,@EliCrH,2022-01-15T15:56:32.000Z,"Vengan mores que si es pa’eso! Vamos a hacerlo EN SERIO!  

#ElCambioEsEnSerio

#LaEsperanzaEsConFajardo 
@sergio_fajardo
 @Compromiso_Ant
 @Compromisarias
 @compromisociu
 @ccexterior",3,16,41,Fajardo
1009,Juan Carlos Flórez,@Juan_Florez,2022-01-15T15:07:47.000Z,"Sí se puede. Porque esta campaña costo 0 que llevamos a cabo con 
@ferrojasparra
 se fundamenta en la íntima convicción de que sin políticos austeros la corrupción seguiría gangrenando a Colombia. Sí se puede porque nos acompañan miles y miles de ciudadanos con su libre voz a voz.",8,45,155,Fajardo
1010,Jorge Torres 110,@Jorgebta,2022-01-15T15:15:56.000Z,"""Antanas Mockus apoya a Jorge Torres para la Cámara por Bogotá del Partido Alianza Verde con el #110.""  #LaCámaraDeMockus110 #BogotáVerde110 #LaVidaAl110% #CulturaPorLaVida110%  #ActivaLaVida110%  https://youtube.com/watch?v=It35FooH2Xk…",4,5,24,Fajardo
1011,Pascual Gaviria,@rabodeajip,2022-01-14T21:11:18.000Z,"Detallitos sobre la maestría del Contralor Felipe Córdoba
Una leguleyada para tener maestría en seis meses. 
https://twitter.com/CaracolRadio/status/1482062828211257354?t=wsTsAuZfgvgZx8uKSprt-A&s=19…",27,79,201,Fajardo
1012,Ramiro Bejarano G,@RamiroBejaranoG,2022-01-14T21:31:09.000Z,"En circulación el número de la Revista Bimestral de Literatura y Arte, publicada en Caicedonia. Viene con artículos interesantes",4,26,82,Fajardo
1013,Juan Fernando Cristo,@CristoBustos,2022-01-14T21:22:55.000Z,#SoyCristo y quiero ser el candidato presidencial de la #CoaliciónCentroEsperanza. ,86,14,96,Fajardo
1014,urbam,@urbam_EAFIT,2022-01-14T17:30:34.000Z,"Potencia tu profesión con la #MaestríaUrbam; a través de metodologías de aprendizaje disruptivas, posibilitamos conocer e intervenir situaciones emergentes desde lo social, urbano y ambiental, reconociendo los saberes existentes en los territorios.

¡Estamos en matrículas 2022-1!",,4,7,Fajardo
1015,steven arce,@stevenarce,2022-01-14T12:28:42.000Z,"¿Cuántos escándalos de corrupción se destapan gracias a la investigación de la prensa, y cuántos desde los órganos de control? 
Por criticada que sea, la prensa es esencial en una democracia.",234,511,"3,1 mil",Fajardo
1016,José Gregorio Hdez G,@josegreghg,2022-01-14T16:36:58.000Z,"Los nominadores de quienes convierten el servicio público en negocio particular o familiar también son responsables. Deben asumir, cuando menos,  responsabilidad política.",31,801,"1,6 mil",Fajardo
1017,Radio Nacional CO,@RadNalCo,2022-01-14T21:30:00.000Z,"#AlAire La carrera como músico vallenato de Alfredo Gutiérrez terminó de despegar en la década de 1960, cuando conformó el grupo Los corraleros de Majagual junto a Calixto Ochoa y César Castro.

En #ElAtardecer escuchamos sus canciones.

 http://bit.ly/2OHd9xB",,3,14,Fajardo
1018,César Caballero,@C_CaballeroR,2022-01-14T21:29:19.000Z,"Uno de mis deseos twitteros era poder conocer a la gente de 
@actualidadpanam
 Hoy no sólo los conocí sino que me ofrecieron un puesto de practicante #TrabajoSiHay",25,50,789,Fajardo
1019,Tola y Maruja,@Tolaymaruja,2022-01-14T17:09:21.000Z,"De 
@fdbedout
El asalto a la “buena fe” en la Casa de Nariño no se vio ni en la Casa de Papel.",38,565,"2,3 mil",Fajardo
1020,elespectador,@elespectador,2022-01-14T15:10:01.000Z,"#ContenidoPremiumEE | ""Javier de Jesús Cadavid Palacios salió de su celda de La Paz, en Itagüí. En 2009, fue condenado a 23 años de prisión por extorsión agravada y enriquecimiento ilícito. Se le vinculó con el Frente 47 de las Farc"": 
@anacrisrestrepo
.",,2,6,Fajardo
1021,Juan Pablo Vásquez,@jupavape,2022-01-14T13:26:10.000Z,"Otra pareja en Presidencia con líos de intereses y millonarios contratos. OJO AL HILO. Se trata de Germán Quintero (secretario jurídico de Presidencia) y Claudia Montealegre (contratista). Desde que él se posesionó, ella ha obtenido 653 millones en contratos ",449,"4,7 mil","6,8 mil",Fajardo
1022,Memo Gómez (Fotógrafo de Naturaleza),@MemoGomezFoto,2022-01-14T15:34:58.000Z,"Un cometa viaja sobre Los Andes y se aproxima a una flor y a otra, no las destruye, se alimenta de ellas y les ayuda cuando las poliniza. 

Es el macho de Cometa Coliverde que engalana las tres cordilleras con su estela brillante.
(En la imagen no poliniza). ",16,118,842,Fajardo
1023,Yamit Palacio,@YamitPalaVilla,2022-01-14T02:09:25.000Z,"Mañana te invito a almorzar. Así que, como diría León Fredy, no llevés coca.",49,189,"1,1 mil",Fajardo
1024,Juan David Valderrama,@JDValde,2022-01-14T02:28:56.000Z,"Que no nos sorprendan las mentiras televisadas de hoy. Está desesperado, aferrado a lo único que sabe hacer, mentir.

Mientras tanto la ciudad se inunda en basuras, inseguridad, huecos, servicios públicos costosos y corrupción

Tranquila Medellín, no estás sola. Te vamos a cuidar",26,174,632,Fajardo
1025,Jorge Torres 110,@Jorgebta,2022-01-14T11:26:03.000Z,"""La campaña de Jorge Torres está orientada desde el pensamiento del Profesor Mockus, y buscar impulsar leyes que protejan la vida de los colombianos."" #LaCámaraDeMockus110 #BogotáVerde110 #LaVidaAl110% #CulturaPorLaVida110%  #ActivaLaVida110%",18,7,76,Fajardo
1026,Daniel Carvalho #109,@davalho,2022-01-14T15:06:31.000Z,"Al alcalde lo cuestionan los gremios, las universidades, la Flip, el sector cultural, periodistas independientes, las veedurías, políticos de izquierda y de centro, colectivos ambientalistas, activistas…

Y hay gente que sigue repitiendo que todo es un plan macabro del uribismo.",196,1 mil,"3,1 mil",Fajardo
1027,Daniel Carvalho #109,@davalho,2022-01-14T15:11:31.000Z,"De ahí derivan dos observaciones:
1- muchas de esas personas no viven en Medellín y no saben lo que pasa. Sólo están en campaña y probablemente no les importa informarse.
2- el fanatismo los hace inmunes a cualquier prueba, a cualquier hecho. Sólo repiten el mantra antiuribista.",34,133,653,Fajardo
1028,Los Motilones TV,@losmotilonestv,2022-01-09T03:03:16.000Z,"Aquivaldo Mosquera, posible DT del Cúcuta Deportivo 2022, recibió el 16/Dic/21 las licencias B y A de la FCF realizado en la Universidad San Buenaventura de Cali.

Como jugador vistió los colores de:
Sel.Colombia
Atl.Nacional
Pachuca
Sevilla
América
Cali
Jaguares",5,4,37,Fajardo
1029,Miguel Gutiérrez #110,@miguelgutierce,2022-01-14T12:03:07.000Z,"Las universidades, organizaciones sociales, los gremios empresariales, las instituciones Antioqueñas, absolutamente TODOS rechazan la forma como Quintero gobierna Medellín; una ciudad que ha salido adelante gracias a la pujanza y resistencia. En el pasado quedó la grandeza paisa.",,2,14,Fajardo
1030,Enrique Peñalosa,@EnriquePenalosa,2022-01-14T13:07:09.000Z,Después de un bajonazo en el oxígeno por COVID ya estoy mucho mejor gracias al maravilloso equipo del Hospital Simón Bolívar. Gracias por tantos mensajes amables,1 mil,1 mil,"11,9 mil",Fajardo
1031,Héctor Rincón,@RinconHector,2022-01-14T12:21:49.000Z,Sobre Medellín flota ahora una nata que no es smog ni es calima. Es una tristeza y un mal presentimiento por el desembarco de piratas que son analfabetas sociales y tienen como única bandera el dinero.,35,182,644,Fajardo
1032,Mauricio Olivera,@moliverag,2022-01-14T11:52:25.000Z,"Del gasto público sabemos cuánto se gasta pero no para qué. Falta transparencia. Por eso una reforma al proceso presupuestal es importante. Columna de 
@econometria_sa
 escrita por 
@pachoazuero
 en 
@larepublica_co
. Hace parte del libro de Econometría. https://larepublica.co/analisis/econometria-consultores-2889073/hacia-un-presupuesto-publico-programatico-3285832…",1,12,58,Fajardo
1033,FerRojasParra l Centro Esperanza #111 por Bogotá,@ferrojasparra,2022-01-13T18:48:16.000Z,"Sin dudarlo nos comprometemos con 
@Juan_Florez
 a renunciar a esquemas de seguridad. Deben focalizarse en quienes realmente los necesitan. Con lo que gana un congresista puede llegar por sus propios medios a trabajar. La austeridad debe ser una actitud fundamental en la política.",1,11,76,Fajardo
1034,Juan Francisco Salamanca,@jfsalanaya,2022-01-13T17:46:21.000Z,"Cómo no sentir orgullo en una fecha cómo hoy, si se celebran los 485 años de Popayán, la ciudad que me permitió nacer, crecer, conformar mi familia, tardes de cómida tipica payanés, tener retos profesionales y empresariales. 
Para #Popayán y a toda su gente un ¡feliz cumpleaños!",,1,7,Fajardo
1035,Pablo Felipe Robledo,@Pfrobledo,2022-01-13T14:20:32.000Z,"Nunca antes un político había confesado tan contundentemente sus andares. Aquí las palabras de 
@GabrielJVallejo
 del 
@CeDemocratico
 en Risaralda. Esto pasará a la historia como una pieza inolvidable de la política colombiana",231,"1,1 mil","2,2 mil",Fajardo
1036,Claudia López,@ClaudiaLopez,2022-01-13T01:16:26.000Z,"Sé que lo de “vender el carro” fue una frase muy desafortunada.

Vamos en el segundo día de pico y placa con buenos resultados en velocidad y movilidad. Gracias por confiar en la medida. #MovilidadCompartida

Y por favor, compartan el carro y no vendan los chinos!
#NayibeStyle","5,2 mil","1,6 mil","14,1 mil",Fajardo
1037,Moisés Wasserman,@mwassermannl,2022-01-13T14:49:01.000Z,Uno de los consejos más útiles para el momento.,3,47,244,Fajardo
1038,Prof. Feynman,@ProfFeynman,2022-01-13T02:56:05.000Z,"Do not use your energy to worry. Use your energy to believe, to create, to learn, to think and to grow.",102,"5,6 mil",23 mil,Fajardo
1039,Jorge Adrián Muñoz V.,@jorgeadrianmu,2022-01-13T14:05:55.000Z,"¡Feliz cumpleaños Popayán! 

#Popayán485Años #TBT ",,,5,Fajardo
1040,Jairo Parada,@jparadacor,2022-01-13T10:57:50.000Z,El desastre chavista-Maduro en toda su dimensión,2,5,27,Fajardo
1041,Juan Carlos Flórez,@Juan_Florez,2022-01-13T14:16:00.000Z,Necesitamos mover al máximo la pedagogía de cómo se vota correctamente. Uno de los problemas más graves de nuestra democracia es la cantidad de votos que se pierden el día de elecciones porque los marcamos mal. Contamos con su ayuda.,1,7,31,Fajardo
1042,Memo Gómez (Fotógrafo de Naturaleza),@MemoGomezFoto,2022-01-13T11:50:00.000Z,"Grallaría rufocinerea (Cholongo).
Habita en Colombia y Ecuador, es usualmente tímida y evita a los humanos.",23,90,908,Fajardo
1043,ALEJANDRO GÓMEZ,@AlejandroGL2014,2022-01-12T23:08:03.000Z,Bogotá …,2,3,62,Fajardo
1044,Coalición Centro Esperanza,@CoaliEsperanza,2022-01-12T18:57:59.000Z,"El gobierno de 
@IvanDuque
 miente a los colombianos al insistir en que el funcionamiento de la economía colombiana es destacado. ",30,76,160,Fajardo
1045,Alonso Salazar J.,@AlonSalazarJ,2022-01-12T15:42:56.000Z,"Pienso mucho en los empleados del Municipio de Medellín, personas buenas en su mayoria, de los cuales allgunos  son tecnicos extraordinarios. Las administraciones torcidas los limitan, los persiguen, los obligan a lo incorrecto. Pensar en ciudad implica apreciarlos, defenderlos.",22,202,760,Fajardo
1046,Jorge Torres 110,@Jorgebta,2022-01-12T15:48:53.000Z,""" 
@AntanasMockus
  anunciando que su único candidato a la Cámara por Bogotá será Jorge Torres, exconcejal de Bogotá y con quién trabaja desde hace más de 20 años en temas de cultura ciudadana.""
 Vía",17,12,150,Fajardo
1047,Miguel Gutiérrez #110,@miguelgutierce,2022-01-12T12:35:24.000Z,"Diría que la investigación de 
@SebastianNohra
 es de no creer, pero es apenas un reflejo de este gobiernl. Estamos cansados de que se roben el erario público con contratos. Disminuir la corrupción será tan difícil como erradicar el covid si nos siguen gobernando los mismos.",,2,7,Fajardo
1048,Fernando Posada #NL105,@fernandoposada_,2022-01-12T14:40:58.000Z,"¿Más de 1,000 millones de pesos en contratos pero nadie del alto gobierno sabía? La negación del gobierno en medio de este escándalo es una ofensa a la inteligencia de una ciudadanía indignada con toda razón.",21,223,920,Fajardo
1049,BLU Antioquia,@BLUAntioquia,2022-01-12T11:56:18.000Z,"""Medellín sucumbe ante la mentira y la fealdad de la mano de quien la gobierna"": rectora Eafit --> https://bit.ly/34JFeQl #MañanasBLU",63,450,"1,2 mil",Fajardo
